BATHRM,HF_BATHRM,ROOMS,BEDRM,AYB,YR_RMDL,STORIES,SALEDATE,SALEMONTH,SALEDAY,SALEYEAR,GBA,CNDTN,LANDAREA,PRICE
2,1,10,3,1912,2003,2,12/31/03 0:00,12,31,2003,2678,Good,2731,1070000
2,1,11,4,1907,1947,2,1/20/99 0:00,1,20,1999,3755,Average,2731,206000
1,1,6,3,1994,2012,2,10/11/12 0:00,10,11,2012,1024,Average,1530,350000
1,1,4,2,1940,1979,2,11/7/11 0:00,11,7,2011,1120,Fair,1089,170149
1,1,4,2,1940,2004,2,5/30/17 0:00,5,30,2017,1120,Good,1089,550250
1,1,5,2,1940,2002,2,3/29/11 0:00,3,29,2011,1120,Average,1089,295000
1,2,4,2,1940,2006,2,8/19/16 0:00,8,19,2016,1120,Good,1089,519200
2,0,6,2,1940,2016,2,10/2/17 0:00,10,2,2017,1120,Good,1112,530007
1,1,7,3,1907,2007,2,10/27/09 0:00,10,27,2009,1254,Good,891,675000
1,0,6,3,1880,2009,2,11/3/98 0:00,11,3,1998,1752,Good,1800,128000
2,1,6,3,1900,2004,2,12/9/09 0:00,12,9,2009,2012,Good,1800,820000
2,1,6,2,1906,2002,2,9/16/14 0:00,9,16,2014,1956,Very Good,1800,1160000
2,1,6,3,1888,2007,2,11/5/08 0:00,11,5,2008,2012,Good,1800,995000
2,0,8,4,1900,1998,2,11/19/01 0:00,11,19,2001,2088,Average,1800,399000
4,0,6,3,1900,2001,2,4/18/01 0:00,4,18,2001,1976,Good,1800,105000
2,1,7,3,1880,1994,2,11/1/95 0:00,11,1,1995,1872,Average,1800,183000
2,1,7,3,1900,2012,2,1/23/13 0:00,1,23,2013,1752,Good,1800,855000
2,0,6,4,1912,2000,2,9/30/02 0:00,9,30,2002,1912,Good,1800,525000
2,0,7,3,1900,2004,2,5/3/02 0:00,5,3,2002,1912,Good,1800,275000
2,1,6,3,1951,2005,2,5/31/17 0:00,5,31,2017,2040,Very Good,1500,1329000
1,1,6,3,1890,2013,2,6/6/18 0:00,6,6,2018,1496,Good,1200,925000
2,0,5,2,1890,2009,2,5/21/99 0:00,5,21,1999,1536,Good,1200,138000
2,0,5,2,1890,1989,2,3/22/16 0:00,3,22,2016,1496,Average,1200,829000
2,1,6,2,1900,2010,2,12/29/11 0:00,12,29,2011,1496,Good,1200,667000
1,1,6,2,1890,2007,2,11/21/14 0:00,11,21,2014,1496,Good,1200,865000
2,1,6,3,1890,2011,2,11/20/17 0:00,11,20,2017,1560,Good,1200,993500
2,0,6,3,1890,1939,2,10/1/97 0:00,10,1,1997,1813,Good,1200,133500
1,0,6,3,1890,2006,2,3/25/11 0:00,3,25,2011,1496,Average,1200,590000
1,1,6,3,1890,2002,2,3/26/09 0:00,3,26,2009,1504,Good,1200,417000
3,1,6,3,1890,2009,2,5/27/10 0:00,5,27,2010,2338,Good,1500,920000
2,0,6,2,1890,2010,2,12/2/99 0:00,12,2,1999,1690,Good,1188,220986
1,1,5,2,1890,2007,2,9/19/13 0:00,9,19,2013,976,Good,558,600000
1,1,5,2,1890,2003,2,7/11/05 0:00,7,11,2005,892,Good,553,495000
1,1,4,2,1890,2003,2,5/12/17 0:00,5,12,2017,1024,Good,645,699900
2,1,5,2,1900,2011,2,12/29/11 0:00,12,29,2011,1178,Good,625,572000
2,1,6,2,1890,2017,2,8/1/17 0:00,8,1,2017,1178,Good,630,679900
1,1,5,2,1890,2001,2,12/4/06 0:00,12,4,2006,1178,Average,625,429000
1,0,6,3,1890,2006,2,4/24/14 0:00,4,24,2014,1072,Average,1192,603500
3,0,10,4,2002,2004,3,1/9/03 0:00,1,9,2003,1894,Good,869,23900
2,0,6,2,1890,2010,2,9/30/13 0:00,9,30,2013,1208,Good,800,660000
1,0,7,4,1890,2002,2,5/19/03 0:00,5,19,2003,1240,Good,800,335000
2,1,6,2,1890,2011,2,9/29/11 0:00,9,29,2011,1240,Good,800,599000
2,1,6,2,1880,2011,2,2/17/09 0:00,2,17,2009,1416,Good,1199,636000
2,1,6,2,1890,1998,2,6/25/09 0:00,6,25,2009,1112,Good,1142,546000
3,1,7,3,1905,2011,2,3/1/99 0:00,3,1,1999,1640,Average,1548,179500
2,0,10,4,1913,1994,2,2/7/02 0:00,2,7,2002,1904,Average,1898,355000
2,1,6,3,1905,2004,2,4/14/06 0:00,4,14,2006,1160,Average,1548,168000
1,2,7,4,1890,2013,3,12/14/10 0:00,12,14,2010,2610,Good,1698,560000
3,1,8,4,1968,2007,2,9/11/08 0:00,9,11,2008,1640,Average,1240,670000
3,1,8,3,1968,1978,2,10/19/06 0:00,10,19,2006,1640,Average,1240,640000
2,0,9,3,1900,2010,2,8/26/09 0:00,8,26,2009,1528,Good,1772,280000
3,1,9,3,1900,2016,2,11/28/17 0:00,11,28,2017,1576,Good,1766,1090000
2,0,11,5,1900,2010,3,7/3/02 0:00,7,3,2002,3560,Average,1824,510000
3,1,8,4,1900,2001,3,3/15/04 0:00,3,15,2004,3114,Good,1842,744500
3,1,7,3,2002,2013,2,1/22/14 0:00,1,22,2014,1500,Average,1522,551860
3,1,8,4,1900,2016,2,8/29/16 0:00,8,29,2016,1440,Good,1522,900000
1,0,5,2,1900,2009,2,11/9/09 0:00,11,9,2009,1260,Average,1522,329900
1,1,6,3,1900,2004,2,8/10/07 0:00,8,10,2007,1320,Good,1522,484500
1,1,6,2,1900,2010,2,10/17/00 0:00,10,17,2000,1148,Average,857,90000
3,0,6,3,1900,2010,2,1/4/02 0:00,1,4,2002,1092,Average,857,150000
1,1,5,2,1900,2010,2,3/25/02 0:00,3,25,2002,1008,Good,927,148000
2,1,6,3,1900,2008,2,5/12/08 0:00,5,12,2008,1278,Good,1359,520000
1,1,6,2,1900,2009,3,9/2/16 0:00,9,2,2016,1306,Average,1359,705500
1,1,6,2,1900,2004,2,6/18/14 0:00,6,18,2014,1404,Good,1359,685000
2,1,6,3,1890,2006,2,8/5/13 0:00,8,5,2013,1578,Very Good,1686,770000
3,1,10,4,1874,2011,3,5/24/07 0:00,5,24,2007,3045,Average,2063,849000
2,0,4,2,1880,2000,2,11/10/14 0:00,11,10,2014,878,Average,820,699900
4,0,13,7,1873,1980,4,12/7/10 0:00,12,7,2010,3795,Average,2200,950000
4,1,8,4,1875,2001,3,8/19/09 0:00,8,19,2009,2418,Good,2390,950000
3,1,8,5,1900,2008,3,12/3/07 0:00,12,3,2007,2418,Very Good,2382,1280000
3,0,10,3,1900,1990,2,5/3/01 0:00,5,3,2001,2238,Average,2063,300000
2,0,6,2,1908,1994,2,7/30/14 0:00,7,30,2014,1662,Good,1053,760000
2,0,8,6,1910,2011,2,3/8/11 0:00,3,8,2011,1904,Average,1485,515000
2,0,9,4,1910,2002,2,6/21/16 0:00,6,21,2016,1558,Average,1485,750000
2,1,9,3,1910,2001,2,4/27/11 0:00,4,27,2011,1964,Good,1485,660000
2,1,8,4,1910,2013,3,5/7/13 0:00,5,7,2013,2925,Average,1485,726000
3,1,9,4,1910,2010,2,8/8/14 0:00,8,8,2014,1904,Good,1260,865000
2,0,6,3,1890,1999,2,12/2/99 0:00,12,2,1999,1646,Good,1200,262000
1,1,6,3,1890,2007,2,11/9/99 0:00,11,9,1999,1600,Good,1200,200000
1,0,6,3,1890,2000,2,10/16/08 0:00,10,16,2008,1812,Average,1200,722500
2,1,6,4,1890,2006,2,10/23/12 0:00,10,23,2012,1622,Good,1200,825000
2,1,6,3,1892,2013,2,6/20/16 0:00,6,20,2016,1608,Good,1200,1325000
1,0,4,2,1890,2003,2,3/5/03 0:00,3,5,2003,1144,Average,670,325000
1,0,5,2,1954,2005,2,4/20/18 0:00,4,20,2018,984,Good,756,716000
1,0,5,2,1891,2003,2,8/16/06 0:00,8,16,2006,984,Good,756,565000
2,1,10,3,1893,2006,2,10/10/07 0:00,10,10,2007,792,Good,756,575000
2,1,6,2,1925,2016,2,10/24/16 0:00,10,24,2016,984,Good,756,749900
1,1,6,2,1890,2003,2,10/25/17 0:00,10,25,2017,984,Good,756,687250
1,1,6,2,1890,1989,2,10/20/17 0:00,10,20,2017,984,Average,756,640000
1,0,6,2,1937,1976,2,3/14/11 0:00,3,14,2011,984,Good,756,495000
1,1,6,2,1890,2004,2,4/4/14 0:00,4,4,2014,984,Good,756,625000
1,0,6,2,1890,1957,2,5/3/01 0:00,5,3,2001,984,Average,756,202000
1,0,6,3,1890,2003,2,10/7/15 0:00,10,7,2015,984,Good,756,682000
1,1,6,2,1880,2003,2,6/19/07 0:00,6,19,2007,972,Average,756,490250
1,1,6,2,1890,1979,2,5/12/00 0:00,5,12,2000,984,Average,756,100000
1,1,5,2,1890,2009,2,11/6/12 0:00,11,6,2012,1056,Good,744,565000
1,1,6,2,1890,2003,2,2/21/13 0:00,2,21,2013,1008,Good,744,550000
1,1,5,1,1955,2002,2,11/19/15 0:00,11,19,2015,928,Good,756,580000
1,0,5,2,1900,1939,2,4/20/16 0:00,4,20,2016,912,Good,756,640000
1,0,6,3,1895,1991,2,12/2/98 0:00,12,2,1998,912,Good,756,117300
1,0,5,2,1890,1991,2,9/11/12 0:00,9,11,2012,888,Very Good,756,505000
1,0,6,3,1895,1955,2,6/15/18 0:00,6,15,2018,912,Average,756,795000
1,0,8,3,1910,2005,2,12/14/04 0:00,12,14,2004,1640,Good,1878,499000
2,1,10,4,1910,2009,2,7/21/04 0:00,7,21,2004,2016,Average,1878,900000
3,2,12,4,1910,2014,2,5/23/14 0:00,5,23,2014,1658,Very Good,980,1599000
2,1,6,3,1905,2011,2,3/7/11 0:00,3,7,2011,1402,Good,1878,715000
3,0,6,3,1870,2013,2,12/5/12 0:00,12,5,2012,1150,Very Good,1226,774900
4,0,9,4,1880,2017,2,11/1/17 0:00,11,1,2017,1084,Very Good,1051,1500000
2,1,9,3,1870,2015,2,7/6/17 0:00,7,6,2017,1813,Good,1981,1245000
2,1,7,4,1890,2001,2,7/29/03 0:00,7,29,2003,1268,Good,837,425000
3,1,9,5,1916,2007,2,7/10/14 0:00,7,10,2014,2262,Average,2031,680000
2,0,9,4,1916,1974,2,10/20/16 0:00,10,20,2016,2004,Average,2031,725000
1,1,7,4,1916,1968,2,8/25/99 0:00,8,25,1999,1520,Average,2031,126000
3,1,10,6,1916,2004,2,10/6/04 0:00,10,6,2004,1672,Good,2031,650000
2,1,7,3,1916,2009,2,11/12/15 0:00,11,12,2015,1772,Average,1879,730000
1,1,7,3,1916,2009,2,1/26/15 0:00,1,26,2015,1574,Good,2031,765000
3,0,6,3,1900,1989,2,6/17/96 0:00,6,17,1996,1360,Average,1440,105000
2,0,8,4,1900,1968,2,5/11/16 0:00,5,11,2016,1360,Average,1440,515000
1,0,7,3,1900,1968,2,5/17/96 0:00,5,17,1996,1360,Average,1440,110000
1,0,6,3,1900,1959,2,5/21/15 0:00,5,21,2015,1324,Average,1440,225000
1,1,6,3,1900,1968,2,3/30/12 0:00,3,30,2012,1360,Average,1440,385000
4,0,8,4,1910,1995,2,5/2/01 0:00,5,2,2001,1536,Average,2174,265000
1,1,6,3,1910,1976,2,1/23/15 0:00,1,23,2015,1290,Average,1050,595000
1,1,6,3,1910,2011,2,7/1/10 0:00,7,1,2010,1290,Average,1049,399999
2,0,5,2,1890,1989,2,9/3/02 0:00,9,3,2002,912,Good,756,170000
1,0,6,2,1890,2004,2,4/18/14 0:00,4,18,2014,912,Good,756,615000
1,0,5,2,1955,2009,3,10/27/17 0:00,10,27,2017,1128,Good,756,710000
1,0,6,3,1890,2007,2,10/1/02 0:00,10,1,2002,912,Good,756,240000
2,0,6,2,1890,2001,2,5/21/18 0:00,5,21,2018,912,Very Good,756,795000
1,1,4,2,1890,2010,2,3/19/09 0:00,3,19,2009,912,Good,756,320000
1,0,5,2,1890,1955,2,8/13/09 0:00,8,13,2009,912,Good,756,474500
1,1,5,2,1890,2003,2,7/28/03 0:00,7,28,2003,912,Good,756,337000
1,0,6,2,1890,2003,2,3/4/03 0:00,3,4,2003,912,Very Good,756,325000
1,0,6,2,1890,2012,2,11/27/12 0:00,11,27,2012,948,Good,756,515000
1,1,4,2,1890,2005,2,10/18/06 0:00,10,18,2006,972,Good,756,543750
1,0,5,2,1890,2010,2,11/23/16 0:00,11,23,2016,972,Good,756,695000
1,1,5,2,1890,2000,2,12/21/17 0:00,12,21,2017,972,Very Good,756,665000
1,1,4,2,1890,2004,2,5/20/16 0:00,5,20,2016,972,Good,756,700000
1,1,5,2,1890,2003,2,11/15/07 0:00,11,15,2007,972,Good,756,510000
1,1,16,2,1890,2006,2,6/19/08 0:00,6,19,2008,1702,Good,1096,612120
2,0,6,2,1890,2008,2,2/5/13 0:00,2,5,2013,1358,Good,1125,632000
1,0,6,3,1890,1960,2,7/24/97 0:00,7,24,1997,1358,Average,1125,83500
1,1,6,2,1890,2007,2,6/23/17 0:00,6,23,2017,1358,Good,1125,805000
2,1,6,2,1890,2009,2,3/7/14 0:00,3,7,2014,1472,Good,1125,434066
2,1,6,2,1890,2016,2,5/4/16 0:00,5,4,2016,1358,Good,1125,820000
2,1,6,3,1890,2003,2,9/5/02 0:00,9,5,2002,1334,Good,1125,425000
2,1,5,2,1880,2001,2,12/1/17 0:00,12,1,2017,1740,Good,1113,835000
4,0,7,3,1890,1992,2,4/18/18 0:00,4,18,2018,1352,Good,588,950000
2,1,7,4,1870,2002,2,2/12/08 0:00,2,12,2008,1600,Good,1554,660000
2,2,7,4,1905,2007,2,11/15/04 0:00,11,15,2004,1492,Good,660,580000
2,1,5,2,1870,2013,2,3/4/13 0:00,3,4,2013,1270,Very Good,955,737500
1,1,3,1,1896,1992,3,5/22/03 0:00,5,22,2003,582,Average,255,210000
3,0,6,3,1890,1966,2,8/11/05 0:00,8,11,2005,1150,Average,701,625000
3,1,8,4,1948,2001,2,10/28/02 0:00,10,28,2002,2240,Good,1369,505500
1,1,6,2,1910,2010,3,9/24/12 0:00,9,24,2012,920,Good,423,561000
1,1,5,2,1880,2003,2,6/2/09 0:00,6,2,2009,850,Good,836,500000
1,0,4,2,1898,2010,2,12/14/07 0:00,12,14,2007,846,Good,1006,450000
2,0,9,3,1880,2007,2,2/22/07 0:00,2,22,2007,1396,Good,632,625000
2,1,7,3,1880,2002,2,10/17/00 0:00,10,17,2000,1480,Good,647,189000
3,1,9,3,1890,2009,1,5/15/09 0:00,5,15,2009,1944,Good,873,590000
3,0,10,5,1890,1981,3,2/3/06 0:00,2,3,2006,2361,Good,919,995000
2,0,5,3,1890,2008,2,5/26/05 0:00,5,26,2005,1042,Good,436,434000
2,0,6,3,1890,2001,2,9/9/04 0:00,9,9,2004,1804,Good,1710,629990
3,1,9,3,1870,2011,3,8/3/15 0:00,8,3,2015,2116,Good,1710,1539000
2,1,7,3,1870,2003,2,2/24/04 0:00,2,24,2004,1544,Good,1615,539900
1,0,7,3,1890,2006,2,7/22/15 0:00,7,22,2015,1870,Average,2000,1042500
3,1,8,3,1890,2012,2,8/7/12 0:00,8,7,2012,1664,Good,1467,771000
2,1,6,3,1870,2004,2,8/11/08 0:00,8,11,2008,1278,Good,1480,590000
2,0,6,2,1952,2001,2,1/28/02 0:00,1,28,2002,1618,Average,1480,340000
2,1,7,3,1870,1999,2,4/18/01 0:00,4,18,2001,1552,Good,1480,209500
2,0,6,3,1870,2008,2,4/3/12 0:00,4,3,2012,1476,Average,950,515000
2,1,8,3,1882,2012,2,9/12/12 0:00,9,12,2012,1297,Good,1027,615000
3,0,11,3,1900,2011,3,12/22/03 0:00,12,22,2003,1842,Good,2174,585000
1,0,7,2,1900,1999,2,11/15/00 0:00,11,15,2000,1064,Average,1848,100000
4,0,8,4,1900,2010,2,3/8/13 0:00,3,8,2013,2080,Good,1600,715000
1,1,6,3,1900,2001,2,12/15/00 0:00,12,15,2000,1356,Good,1600,80000
2,1,7,4,1900,2000,2,8/25/00 0:00,8,25,2000,1596,Average,1273,130000
2,0,4,2,1900,1980,2,4/2/18 0:00,4,2,2018,1500,Good,1523,802500
1,1,4,2,1900,2007,2,8/1/08 0:00,8,1,2008,950,Average,1523,388000
1,0,4,2,1800,1987,2,11/21/06 0:00,11,21,2006,668,Average,1409,285000
1,0,5,2,1900,2009,2,7/28/09 0:00,7,28,2009,1104,Average,1510,366000
1,0,4,2,1900,2005,2,7/2/18 0:00,7,2,2018,1088,Average,1656,750000
1,1,4,2,1900,2006,2,10/20/04 0:00,10,20,2004,864,Good,1265,250000
2,0,5,2,1900,2010,2,4/3/18 0:00,4,3,2018,1136,Good,1120,755000
2,1,4,4,1900,2017,2,8/2/17 0:00,8,2,2017,1488,Very Good,1218,995000
1,0,4,2,1900,2004,2,2/5/18 0:00,2,5,2018,720,Average,1208,430000
2,1,6,3,1900,2016,2,3/23/16 0:00,3,23,2016,1440,Good,1238,880000
4,0,16,4,1900,2012,2,12/22/10 0:00,12,22,2010,2094,Average,2000,455001
4,1,13,8,1900,2012,3,10/1/14 0:00,10,1,2014,3166,Average,2000,1000000
3,1,7,3,1911,2014,3,9/26/14 0:00,9,26,2014,1585,Good,949,860000
3,1,7,3,2001,2007,2.5,8/13/12 0:00,8,13,2012,1728,Good,927,775000
3,1,7,3,2000,2011,2.5,12/11/09 0:00,12,11,2009,1758,Average,927,640000
4,1,7,4,2001,2006,2.5,12/16/14 0:00,12,16,2014,1746,Good,1148,893100
3,1,7,3,1900,2008,2,6/11/09 0:00,6,11,2009,1472,Average,1586,585000
1,1,5,2,1900,2006,2,6/12/15 0:00,6,12,2015,1136,Good,882,720000
1,1,6,2,1900,2005,2,12/27/99 0:00,12,27,1999,1136,Average,882,156500
1,1,6,3,1900,2001,2,4/26/01 0:00,4,26,2001,1136,Good,882,289000
1,0,5,2,1900,2007,2,7/16/15 0:00,7,16,2015,1136,Average,882,729000
2,1,5,4,1900,2002,2,11/23/11 0:00,11,23,2011,1576,Good,980,615000
2,0,6,3,1900,2000,2,9/15/97 0:00,9,15,1997,1358,Good,1100,25000
1,1,6,3,1900,1995,2,1/4/01 0:00,1,4,2001,1700,Average,1100,91500
2,1,7,2,1900,2004,2,3/30/17 0:00,3,30,2017,1358,Good,1100,797500
2,1,6,2,1920,2004,2,6/26/08 0:00,6,26,2008,1358,Good,1100,625000
2,1,6,2,1890,2003,2,8/5/13 0:00,8,5,2013,1526,Good,1100,718000
